Order_ID,Date,Month,Quarter,Year,Region,State,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Sales_Amount,Discount_Percent,Discount_Amount,Net_Sales,Cost_Price,Profit,Profit_Margin_Percent,Customer_Segment,Payment_Mode,Order_Status
ORD-1903,03-Feb-2024,Feb,Q1,2024,West,Gujarat,Sports,Football,Puma Spin Ball,2,999,1998,0,0.0,1998.0,1306.01,691.99,34.63,Premium,COD,Delivered
ORD-1904,09-Dec-2024,Dec,Q4,2024,North,UP,Home & Kitchen,Lamp,Syska Table Lamp,3,1199,3597,5,179.85,3417.15,2159.05,1258.1,36.82,Premium,Credit Card,Pending
ORD-1905,03-Aug-2024,Aug,Q3,2024,North,Delhi,Home & Kitchen,Cooker,Hawkins Contura 3L,3,1699,5097,10,509.7,4587.3,2909.2,1678.1,36.58,Regular,UPI,Delivered
ORD-1906,21-Oct-2024,Oct,Q4,2024,North,Punjab,Books,Textbook,Indian Polity by Laxmikanth,1,749,749,20,149.8,599.2,404.51,194.69,32.49,Regular,Credit Card,Delivered
ORD-1907,18-Feb-2024,Feb,Q1,2024,West,Rajasthan,Books,Self-Help,Rich Dad Poor Dad,3,349,1047,10,104.7,942.3,588.74,353.56,37.52,Premium,Credit Card,Delivered
ORD-1908,01-Jun-2024,Jun,Q2,2024,West,Gujarat,Electronics,Tablet,Realme Pad 2,1,19999,19999,0,0.0,19999.0,12668.18,7330.82,36.66,Premium,UPI,Pending
ORD-1909,18-Dec-2024,Dec,Q4,2024,West,Maharashtra,Clothing,T-Shirt,Adidas Solid T-Shirt,3,1299,3897,20,779.4,3117.6,2118.02,999.58,32.06,New,Net Banking,Delivered
ORD-1910,23-Jan-2024,Jan,Q1,2024,North,Delhi,Books,Novel,It Ends With Us,3,349,1047,10,104.7,942.3,599.49,342.81,36.38,Regular,UPI,Delivered
ORD-1911,05-Mar-2024,Mar,Q1,2024,East,West Bengal,Sports,Dumbbells,Bulfyss Hex Dumbbells 10kg,1,2199,2199,20,439.8,1759.2,1146.39,612.81,34.83,Regular,Credit Card,Pending
ORD-1912,13-Jun-2024,Jun,Q2,2024,West,Maharashtra,Electronics,Tablet,Lenovo Tab M10,1,13999,13999,10,1399.9,12599.1,8233.65,4365.45,34.65,New,Credit Card,Delivered
ORD-1913,15-Apr-2024,Apr,Q2,2024,North,Delhi,Home & Kitchen,Mixer,Lifelong Duos 500W,1,1799,1799,5,89.95,1709.05,1107.62,601.43,35.19,Regular,Credit Card,Delivered
ORD-1914,29-Oct-2024,Oct,Q4,2024,East,Odisha,Home & Kitchen,Cooker,Hawkins Contura 3L,1,1699,1699,0,0.0,1699.0,1075.68,623.32,36.69,Regular,COD,Returned
ORD-1915,19-Sep-2024,Sep,Q3,2024,South,Kerala,Clothing,T-Shirt,Nike Dry-Fit T-Shirt,4,1899,7596,0,0.0,7596.0,5022.29,2573.71,33.88,New,Credit Card,Delivered
ORD-1916,24-Aug-2024,Aug,Q3,2024,North,UP,Electronics,Laptop,HP Pavilion 15,4,58999,235996,0,0.0,235996.0,150094.73,85901.27,36.4,Regular,Credit Card,Delivered
ORD-1917,01-Mar-2024,Mar,Q1,2024,North,Punjab,Home & Kitchen,Cooker,Prestige Popular 5L,4,1899,7596,20,1519.2,6076.8,3924.71,2152.09,35.41,Regular,UPI,Delivered
ORD-1918,26-Jan-2024,Jan,Q1,2024,West,Rajasthan,Home & Kitchen,Cooker,Pigeon Favourite 3L,2,1099,2198,10,219.8,1978.2,1247.45,730.75,36.94,Regular,Credit Card,Delivered
ORD-1919,25-Feb-2024,Feb,Q1,2024,North,UP,Clothing,T-Shirt,Adidas Solid T-Shirt,1,1299,1299,0,0.0,1299.0,875.14,423.86,32.63,Regular,UPI,Delivered
ORD-1920,21-May-2024,May,Q2,2024,South,Telangana,Home & Kitchen,Lamp,IKEA FADO Table Lamp,1,1499,1499,5,74.95,1424.05,945.62,478.43,33.6,New,UPI,Delivered
ORD-1921,14-Apr-2024,Apr,Q2,2024,East,Bihar,Books,Comic,Amar Chitra Katha,1,120,120,0,0.0,120.0,75.73,44.27,36.89,New,Credit Card,Delivered
ORD-1922,18-Dec-2024,Dec,Q4,2024,South,Tamil Nadu,Books,Novel,To Kill a Mockingbird,2,399,798,10,79.8,718.2,484.06,234.14,32.6,Regular,UPI,Delivered
ORD-1923,20-Jun-2024,Jun,Q2,2024,North,Delhi,Books,Novel,To Kill a Mockingbird,1,399,399,10,39.9,359.1,243.53,115.57,32.18,Regular,Credit Card,Delivered
ORD-1924,26-Feb-2024,Feb,Q1,2024,North,Delhi,Sports,Yoga Mat,Boldfit Yoga Mat,5,699,3495,20,699.0,2796.0,1761.59,1034.41,37.0,Regular,UPI,Delivered
ORD-1925,20-Jun-2024,Jun,Q2,2024,West,Gujarat,Books,Comic,Amar Chitra Katha,4,120,480,5,24.0,456.0,292.69,163.31,35.81,Regular,UPI,Delivered
ORD-1926,22-Sep-2024,Sep,Q3,2024,West,Maharashtra,Books,Comic,Tinkle Double Digest,2,150,300,10,30.0,270.0,181.27,88.73,32.86,Premium,UPI,Delivered
ORD-1927,05-May-2024,May,Q2,2024,West,Gujarat,Clothing,T-Shirt,Adidas Solid T-Shirt,4,1299,5196,0,0.0,5196.0,3522.51,1673.49,32.21,New,Credit Card,Returned
ORD-1928,18-Aug-2024,Aug,Q3,2024,South,Kerala,Books,Self-Help,Think and Grow Rich,5,249,1245,10,124.5,1120.5,758.26,362.24,32.33,Regular,UPI,Delivered
ORD-1929,25-Dec-2024,Dec,Q4,2024,East,Bihar,Electronics,Earphones,OnePlus Bullets Z2,5,1999,9995,10,999.5,8995.5,5732.87,3262.63,36.27,New,Credit Card,Delivered
ORD-1930,26-Aug-2024,Aug,Q3,2024,South,Telangana,Books,Comic,Batman: Year One,2,499,998,5,49.9,948.1,615.52,332.58,35.08,Regular,UPI,Delivered
ORD-1931,21-Apr-2024,Apr,Q2,2024,East,Bihar,Electronics,Mobile,Redmi Note 13,3,17999,53997,0,0.0,53997.0,34872.31,19124.69,35.42,Premium,UPI,Delivered
ORD-1932,28-Jun-2024,Jun,Q2,2024,East,Bihar,Sports,Football,Nivia Storm Football,3,499,1497,0,0.0,1497.0,1017.59,479.41,32.02,Regular,Credit Card,Delivered
ORD-1933,22-Apr-2024,Apr,Q2,2024,North,Punjab,Books,Textbook,Indian Polity by Laxmikanth,4,749,2996,10,299.6,2696.4,1828.2,868.2,32.2,Regular,UPI,Delivered
ORD-1934,08-Jun-2024,Jun,Q2,2024,South,Telangana,Home & Kitchen,Bedsheet,Divine Casa Bedsheet,2,799,1598,5,79.9,1518.1,964.0,554.1,36.5,Regular,UPI,Delivered
ORD-1935,01-Jun-2024,Jun,Q2,2024,West,Rajasthan,Clothing,Kurta,Anouk Cotton Kurta,1,999,999,0,0.0,999.0,650.94,348.06,34.84,Premium,Credit Card,Delivered
ORD-1936,02-Jul-2024,Jul,Q3,2024,West,Gujarat,Home & Kitchen,Lamp,IKEA FADO Table Lamp,4,1499,5996,15,899.4,5096.6,3168.35,1928.25,37.83,Regular,COD,Delivered
ORD-1937,12-Mar-2024,Mar,Q1,2024,East,West Bengal,Sports,Cycle,Hercules Roadeo,2,9999,19998,20,3999.6,15998.4,10782.84,5215.56,32.6,New,UPI,Delivered
ORD-1938,05-Mar-2024,Mar,Q1,2024,West,Rajasthan,Electronics,Earphones,Realme Buds Wireless 3,4,1799,7196,0,0.0,7196.0,4498.07,2697.93,37.49,Regular,COD,Delivered
ORD-1939,31-Oct-2024,Oct,Q4,2024,North,Punjab,Sports,Dumbbells,Cockatoo Rubber Dumbbells 5kg,1,1299,1299,0,0.0,1299.0,863.09,435.91,33.56,Premium,Debit Card,Delivered
ORD-1940,14-Apr-2024,Apr,Q2,2024,South,Telangana,Home & Kitchen,Cooker,Prestige Popular 5L,2,1899,3798,5,189.9,3608.1,2373.03,1235.07,34.23,Premium,COD,Delivered
ORD-1941,15-Nov-2024,Nov,Q4,2024,South,Tamil Nadu,Electronics,Mobile,Samsung Galaxy S24,5,74999,374995,0,0.0,374995.0,244192.75,130802.25,34.88,Regular,UPI,Delivered
ORD-1942,15-Sep-2024,Sep,Q3,2024,West,Gujarat,Electronics,Mobile,OnePlus 12,4,64999,259996,15,38999.4,220996.6,150048.24,70948.36,32.1,Premium,Net Banking,Delivered
ORD-1943,09-Nov-2024,Nov,Q4,2024,West,Rajasthan,Sports,Cricket Bat,Spartan MSD Warrior,2,2499,4998,0,0.0,4998.0,3154.18,1843.82,36.89,Premium,Credit Card,Delivered
ORD-1944,24-Dec-2024,Dec,Q4,2024,South,Kerala,Home & Kitchen,Bedsheet,Spaces Floral Bedsheet,1,2499,2499,15,374.85,2124.15,1363.79,760.36,35.8,Regular,UPI,Delivered
ORD-1945,25-Aug-2024,Aug,Q3,2024,West,Gujarat,Clothing,T-Shirt,Nike Dry-Fit T-Shirt,4,1899,7596,0,0.0,7596.0,4966.66,2629.34,34.61,Regular,UPI,Delivered
ORD-1946,02-Dec-2024,Dec,Q4,2024,West,Maharashtra,Books,Textbook,Indian Polity by Laxmikanth,4,749,2996,5,149.8,2846.2,1766.2,1080.0,37.95,Regular,Credit Card,Returned
ORD-1947,17-Apr-2024,Apr,Q2,2024,East,Bihar,Sports,Dumbbells,Lifelong Chrome Dumbbells,1,1899,1899,0,0.0,1899.0,1252.12,646.88,34.06,Regular,Debit Card,Delivered
ORD-1948,12-Mar-2024,Mar,Q1,2024,East,Bihar,Books,Biography,Wings of Fire (APJ Abdul Kalam),4,299,1196,10,119.6,1076.4,729.53,346.87,32.23,Premium,UPI,Delivered
ORD-1949,16-Sep-2024,Sep,Q3,2024,East,West Bengal,Books,Comic,Batman: Year One,3,499,1497,10,149.7,1347.3,840.79,506.51,37.59,Regular,Debit Card,Delivered
ORD-1950,06-Dec-2024,Dec,Q4,2024,North,Punjab,Home & Kitchen,Bedsheet,Portico New York Bedsheet,2,1999,3998,0,0.0,3998.0,2694.6,1303.4,32.6,Regular,Net Banking,Delivered
ORD-1951,03-Aug-2024,Aug,Q3,2024,North,Delhi,Sports,Yoga Mat,Kore Exercise Yoga Mat,1,399,399,0,0.0,399.0,257.95,141.05,35.35,Regular,Credit Card,Delivered
ORD-1952,30-Mar-2024,Mar,Q1,2024,East,West Bengal,Home & Kitchen,Lamp,Wipro Smart LED Lamp,5,899,4495,20,899.0,3596.0,2272.61,1323.39,36.8,Regular,UPI,Delivered
ORD-1953,13-Apr-2024,Apr,Q2,2024,South,Kerala,Sports,Football,Nivia Storm Football,5,499,2495,0,0.0,2495.0,1641.08,853.92,34.23,Premium,UPI,Delivered
ORD-1954,03-Jan-2024,Jan,Q1,2024,East,Odisha,Sports,Cycle,Hero Sprint Cycle,3,7999,23997,0,0.0,23997.0,15860.62,8136.38,33.91,New,Debit Card,Delivered
ORD-1955,07-Apr-2024,Apr,Q2,2024,South,Telangana,Home & Kitchen,Pillow,The Sleep Company Pillow,3,1999,5997,20,1199.4,4797.6,3220.17,1577.43,32.88,Premium,UPI,Delivered
ORD-1956,06-Feb-2024,Feb,Q1,2024,North,Delhi,Sports,Yoga Mat,Kore Exercise Yoga Mat,1,399,399,15,59.85,339.15,214.96,124.19,36.62,Premium,UPI,Delivered
ORD-1957,28-May-2024,May,Q2,2024,East,Odisha,Books,Novel,To Kill a Mockingbird,3,399,1197,0,0.0,1197.0,780.52,416.48,34.79,Regular,Credit Card,Delivered
ORD-1958,08-Jun-2024,Jun,Q2,2024,West,Rajasthan,Electronics,Smart Watch,Noise ColorFit Pro 5,5,3999,19995,15,2999.25,16995.75,11492.79,5502.96,32.38,New,Credit Card,Delivered
ORD-1959,03-Aug-2024,Aug,Q3,2024,East,West Bengal,Books,Novel,To Kill a Mockingbird,2,399,798,20,159.6,638.4,427.09,211.31,33.1,Regular,Debit Card,Returned
ORD-1960,01-Feb-2024,Feb,Q1,2024,South,Kerala,Electronics,Smart Watch,Apple Watch SE,1,27900,27900,10,2790.0,25110.0,17046.26,8063.74,32.11,New,Credit Card,Delivered
ORD-1961,11-Feb-2024,Feb,Q1,2024,West,Maharashtra,Books,Novel,The Alchemist,1,299,299,15,44.85,254.15,165.31,88.84,34.96,Premium,UPI,Delivered
ORD-1962,26-Apr-2024,Apr,Q2,2024,North,Delhi,Electronics,Laptop,Acer Aspire 5,5,39999,199995,10,19999.5,179995.5,118961.99,61033.51,33.91,Premium,Credit Card,Delivered
ORD-1963,12-Jul-2024,Jul,Q3,2024,South,Kerala,Home & Kitchen,Pillow,Kurlon Memory Foam Pillow,1,1299,1299,15,194.85,1104.15,692.39,411.76,37.29,Premium,COD,Delivered
ORD-1964,24-Jun-2024,Jun,Q2,2024,West,Maharashtra,Clothing,Jeans,Levis 511 Slim Fit,5,2999,14995,0,0.0,14995.0,9501.25,5493.75,36.64,Premium,Net Banking,Delivered
ORD-1965,17-Oct-2024,Oct,Q4,2024,North,Delhi,Clothing,T-Shirt,Puma Men T-Shirt,1,999,999,0,0.0,999.0,645.67,353.33,35.37,Regular,UPI,Delivered
ORD-1966,05-May-2024,May,Q2,2024,East,West Bengal,Sports,Dumbbells,Bulfyss Hex Dumbbells 10kg,1,2199,2199,0,0.0,2199.0,1373.46,825.54,37.54,New,UPI,Delivered
ORD-1967,01-Jul-2024,Jul,Q3,2024,South,Kerala,Books,Self-Help,The 5 AM Club,3,320,960,5,48.0,912.0,594.27,317.73,34.84,Regular,Credit Card,Delivered
ORD-1968,28-Jan-2024,Jan,Q1,2024,East,Odisha,Sports,Dumbbells,Cockatoo Rubber Dumbbells 5kg,1,1299,1299,5,64.95,1234.05,832.64,401.41,32.53,Premium,Credit Card,Delivered
ORD-1969,10-Oct-2024,Oct,Q4,2024,South,Tamil Nadu,Books,Textbook,HC Verma Physics,2,799,1598,15,239.7,1358.3,895.11,463.19,34.1,Regular,UPI,Delivered
ORD-1970,18-Jan-2024,Jan,Q1,2024,East,Odisha,Sports,Dumbbells,Cockatoo Rubber Dumbbells 5kg,1,1299,1299,0,0.0,1299.0,827.13,471.87,36.33,Premium,Credit Card,Returned
ORD-1971,15-Jul-2024,Jul,Q3,2024,West,Maharashtra,Clothing,Jeans,Killer Regular Fit,2,1799,3598,10,359.8,3238.2,2111.14,1127.06,34.81,Premium,UPI,Delivered
ORD-1972,14-Jan-2024,Jan,Q1,2024,East,Odisha,Sports,Football,Nivia Storm Football,3,499,1497,10,149.7,1347.3,905.31,441.99,32.81,Premium,COD,Delivered
ORD-1973,25-Feb-2024,Feb,Q1,2024,West,Rajasthan,Books,Comic,Spider-Man Classic,4,299,1196,20,239.2,956.8,608.15,348.65,36.44,New,Credit Card,Pending
ORD-1974,01-May-2024,May,Q2,2024,South,Tamil Nadu,Books,Self-Help,Atomic Habits,2,450,900,20,180.0,720.0,459.18,260.82,36.23,Regular,UPI,Delivered
ORD-1975,17-May-2024,May,Q2,2024,East,Bihar,Sports,Cricket Bat,MRF Genius Grand Edition,3,4999,14997,10,1499.7,13497.3,9045.35,4451.95,32.98,Premium,UPI,Delivered
ORD-1976,05-Jan-2024,Jan,Q1,2024,West,Maharashtra,Books,Biography,Playing It My Way (Sachin Tendulkar),2,599,1198,10,119.8,1078.2,672.27,405.93,37.65,New,UPI,Delivered
ORD-1977,09-Jun-2024,Jun,Q2,2024,North,Punjab,Clothing,Saree,Chanderi Cotton Saree,3,1899,5697,15,854.55,4842.45,3039.28,1803.17,37.24,Premium,UPI,Delivered
ORD-1978,26-Jan-2024,Jan,Q1,2024,South,Tamil Nadu,Electronics,Laptop,Acer Aspire 5,4,39999,159996,10,15999.6,143996.4,89640.26,54356.14,37.75,Premium,UPI,Delivered
ORD-1979,12-May-2024,May,Q2,2024,East,West Bengal,Books,Comic,Tinkle Double Digest,5,150,750,5,37.5,712.5,456.7,255.8,35.9,Regular,UPI,Delivered
ORD-1980,01-May-2024,May,Q2,2024,South,Kerala,Sports,Yoga Mat,OJS Premium Yoga Mat,1,599,599,10,59.9,539.1,362.57,176.53,32.75,Regular,UPI,Delivered
ORD-1981,20-Jun-2024,Jun,Q2,2024,West,Rajasthan,Books,Biography,The Story of My Experiments with Truth,5,199,995,0,0.0,995.0,626.47,368.53,37.04,Regular,COD,Returned
ORD-1982,14-Jan-2024,Jan,Q1,2024,North,UP,Clothing,Saree,Bandhani Print Saree,5,1599,7995,10,799.5,7195.5,4867.01,2328.49,32.36,Regular,Credit Card,Delivered
ORD-1983,17-Mar-2024,Mar,Q1,2024,West,Rajasthan,Electronics,Mobile,Samsung Galaxy S24,5,74999,374995,20,74999.0,299996.0,203957.91,96038.09,32.01,Premium,Debit Card,Delivered
ORD-1984,03-Mar-2024,Mar,Q1,2024,North,UP,Home & Kitchen,Pillow,Wakefit Hollow Fiber Pillow,4,599,2396,10,239.6,2156.4,1371.8,784.6,36.38,Premium,UPI,Delivered
ORD-1985,04-May-2024,May,Q2,2024,East,West Bengal,Home & Kitchen,Bedsheet,Bombay Dyeing Cotton Bedsheet,2,1499,2998,15,449.7,2548.3,1691.99,856.31,33.6,New,UPI,Delivered
ORD-1986,15-Sep-2024,Sep,Q3,2024,North,Punjab,Home & Kitchen,Pillow,Kurlon Memory Foam Pillow,4,1299,5196,10,519.6,4676.4,2963.84,1712.56,36.62,Premium,COD,Returned
ORD-1987,05-May-2024,May,Q2,2024,West,Rajasthan,Sports,Football,Puma Spin Ball,3,999,2997,5,149.85,2847.15,1823.58,1023.57,35.95,Regular,UPI,Delivered
ORD-1988,16-Mar-2024,Mar,Q1,2024,West,Rajasthan,Clothing,Jeans,Killer Regular Fit,1,1799,1799,0,0.0,1799.0,1128.42,670.58,37.28,Regular,Credit Card,Pending
ORD-1989,21-Feb-2024,Feb,Q1,2024,South,Tamil Nadu,Home & Kitchen,Mixer,Lifelong Duos 500W,1,1799,1799,0,0.0,1799.0,1170.96,628.04,34.91,Regular,UPI,Delivered
ORD-1990,06-Mar-2024,Mar,Q1,2024,West,Rajasthan,Sports,Football,Adidas Tango,1,1499,1499,10,149.9,1349.1,909.09,440.01,32.62,New,Credit Card,Delivered
ORD-1991,24-Jan-2024,Jan,Q1,2024,North,UP,Books,Biography,Elon Musk by Walter Isaacson,4,799,3196,10,319.6,2876.4,1833.3,1043.1,36.26,Regular,UPI,Delivered
ORD-1992,28-Oct-2024,Oct,Q4,2024,North,Delhi,Electronics,Smart Watch,Apple Watch SE,3,27900,83700,15,12555.0,71145.0,45729.34,25415.66,35.72,Regular,Credit Card,Delivered
ORD-1993,19-Feb-2024,Feb,Q1,2024,South,Kerala,Home & Kitchen,Bedsheet,Bombay Dyeing Cotton Bedsheet,5,1499,7495,20,1499.0,5996.0,4040.33,1955.67,32.62,Regular,Net Banking,Delivered
ORD-1994,14-Jun-2024,Jun,Q2,2024,West,Gujarat,Clothing,Jeans,Levis 511 Slim Fit,2,2999,5998,10,599.8,5398.2,3515.03,1883.17,34.89,Regular,Credit Card,Delivered
ORD-1995,25-May-2024,May,Q2,2024,South,Tamil Nadu,Books,Self-Help,Think and Grow Rich,4,249,996,5,49.8,946.2,636.91,309.29,32.69,Regular,COD,Pending
ORD-1996,24-Feb-2024,Feb,Q1,2024,South,Telangana,Books,Textbook,HC Verma Physics,2,799,1598,20,319.6,1278.4,856.95,421.45,32.97,Premium,UPI,Returned
ORD-1997,03-Oct-2024,Oct,Q4,2024,South,Tamil Nadu,Home & Kitchen,Mixer,Bajaj GX1 500W,2,2499,4998,5,249.9,4748.1,3212.13,1535.97,32.35,Regular,Debit Card,Delivered
ORD-1998,20-Aug-2024,Aug,Q3,2024,East,West Bengal,Electronics,Earphones,OnePlus Bullets Z2,4,1999,7996,5,399.8,7596.2,4749.23,2846.97,37.48,Regular,UPI,Delivered
ORD-1999,30-Jun-2024,Jun,Q2,2024,North,UP,Clothing,T-Shirt,Nike Dry-Fit T-Shirt,2,1899,3798,20,759.6,3038.4,1944.94,1093.46,35.99,Regular,Debit Card,Delivered
ORD-2000,07-Feb-2024,Feb,Q1,2024,East,West Bengal,Home & Kitchen,Mixer,Sujata Super 900W,3,5499,16497,5,824.85,15672.15,10507.96,5164.19,32.95,Premium,Net Banking,Delivered
ORD-2001,20-Nov-2024,Nov,Q4,2024,North,Delhi,Clothing,Jacket,Fort Collins Bomber,2,2299,4598,5,229.9,4368.1,2777.75,1590.35,36.41,Regular,Debit Card,Delivered
ORD-2002,24-May-2024,May,Q2,2024,South,Tamil Nadu,Electronics,Smart Watch,Fire-Boltt Gladiator,1,2499,2499,10,249.9,2249.1,1403.52,845.58,37.6,Regular,UPI,Delivered
ORD-2003,02-Aug-2024,Aug,Q3,2024,East,Bihar,Home & Kitchen,Pillow,Kurlon Memory Foam Pillow,3,1299,3897,15,584.55,3312.45,2159.15,1153.3,34.82,New,Net Banking,Delivered
ORD-2004,29-May-2024,May,Q2,2024,West,Gujarat,Home & Kitchen,Pillow,The Sleep Company Pillow,5,1999,9995,15,1499.25,8495.75,5417.95,3077.8,36.23,Regular,COD,Returned
ORD-2005,27-May-2024,May,Q2,2024,West,Gujarat,Books,Textbook,Indian Polity by Laxmikanth,1,749,749,0,0.0,749.0,485.27,263.73,35.21,Regular,UPI,Delivered
ORD-2006,26-Dec-2024,Dec,Q4,2024,South,Kerala,Home & Kitchen,Pillow,Recron Certified Pillow,2,399,798,0,0.0,798.0,508.69,289.31,36.25,Regular,Net Banking,Delivered
ORD-2007,01-Feb-2024,Feb,Q1,2024,East,Odisha,Books,Biography,Elon Musk by Walter Isaacson,4,799,3196,10,319.6,2876.4,1852.17,1024.23,35.61,New,UPI,Delivered
ORD-2008,22-Jun-2024,Jun,Q2,2024,North,Punjab,Home & Kitchen,Lamp,Wipro Smart LED Lamp,5,899,4495,0,0.0,4495.0,2931.46,1563.54,34.78,Premium,UPI,Pending
ORD-2009,08-Nov-2024,Nov,Q4,2024,East,West Bengal,Sports,Cycle,Hero Sprint Cycle,1,7999,7999,10,799.9,7199.1,4502.43,2696.67,37.46,Premium,COD,Delivered
ORD-2010,10-Oct-2024,Oct,Q4,2024,North,UP,Electronics,Smart Watch,Fire-Boltt Gladiator,3,2499,7497,20,1499.4,5997.6,3789.92,2207.68,36.81,Regular,Credit Card,Returned
ORD-2011,27-Apr-2024,Apr,Q2,2024,East,West Bengal,Books,Self-Help,Think and Grow Rich,2,249,498,20,99.6,398.4,264.54,133.86,33.6,New,UPI,Delivered
ORD-2012,26-Sep-2024,Sep,Q3,2024,North,UP,Home & Kitchen,Lamp,Philips Deco LED Lamp,2,599,1198,5,59.9,1138.1,726.21,411.89,36.19,Regular,Debit Card,Delivered
ORD-2013,19-May-2024,May,Q2,2024,North,Punjab,Home & Kitchen,Cooker,Pigeon Favourite 3L,1,1099,1099,0,0.0,1099.0,686.25,412.75,37.56,Premium,Debit Card,Delivered
ORD-2014,08-Jan-2024,Jan,Q1,2024,South,Tamil Nadu,Sports,Dumbbells,Kore Steel Dumbbells 10kg,5,1499,7495,5,374.75,7120.25,4749.82,2370.43,33.29,Regular,Debit Card,Delivered
ORD-2015,22-Aug-2024,Aug,Q3,2024,South,Tamil Nadu,Books,Comic,Spider-Man Classic,4,299,1196,5,59.8,1136.2,733.73,402.47,35.42,Regular,UPI,Delivered
ORD-2016,25-May-2024,May,Q2,2024,South,Kerala,Electronics,Earphones,OnePlus Bullets Z2,3,1999,5997,20,1199.4,4797.6,3180.21,1617.39,33.71,Regular,Credit Card,Delivered
ORD-2017,28-Apr-2024,Apr,Q2,2024,West,Gujarat,Home & Kitchen,Pillow,Sleepwell Fiber Pillow,3,499,1497,10,149.7,1347.3,846.95,500.35,37.14,Premium,UPI,Delivered
ORD-2018,16-Apr-2024,Apr,Q2,2024,West,Rajasthan,Clothing,T-Shirt,Adidas Solid T-Shirt,4,1299,5196,15,779.4,4416.6,2876.99,1539.61,34.86,Premium,Debit Card,Delivered
ORD-2019,09-Sep-2024,Sep,Q3,2024,East,Odisha,Books,Self-Help,The Psychology of Money,1,399,399,10,39.9,359.1,237.49,121.61,33.87,Regular,Net Banking,Delivered
ORD-2020,17-Apr-2024,Apr,Q2,2024,West,Rajasthan,Home & Kitchen,Bedsheet,Portico New York Bedsheet,3,1999,5997,15,899.55,5097.45,3377.22,1720.23,33.75,Regular,Net Banking,Pending
ORD-2021,11-Feb-2024,Feb,Q1,2024,North,Punjab,Electronics,Earphones,Sony WH-CH520,1,4490,4490,0,0.0,4490.0,2923.87,1566.13,34.88,Regular,UPI,Returned
ORD-2022,28-Feb-2024,Feb,Q1,2024,North,Punjab,Home & Kitchen,Cooker,Hawkins Contura 3L,4,1699,6796,0,0.0,6796.0,4518.93,2277.07,33.51,Regular,UPI,Delivered
ORD-2023,10-Aug-2024,Aug,Q3,2024,East,Bihar,Books,Comic,Amar Chitra Katha,5,120,600,10,60.0,540.0,353.07,186.93,34.62,Regular,UPI,Delivered
ORD-2024,10-Nov-2024,Nov,Q4,2024,East,Bihar,Sports,Yoga Mat,OJS Premium Yoga Mat,4,599,2396,5,119.8,2276.2,1539.1,737.1,32.38,New,Debit Card,Returned
ORD-2025,10-Mar-2024,Mar,Q1,2024,South,Telangana,Home & Kitchen,Mixer,Bajaj GX1 500W,4,2499,9996,0,0.0,9996.0,6287.69,3708.31,37.1,Regular,COD,Delivered
ORD-2026,06-Apr-2024,Apr,Q2,2024,South,Telangana,Electronics,Smart Watch,Samsung Galaxy Watch 6,3,29999,89997,0,0.0,89997.0,56128.11,33868.89,37.63,Regular,UPI,Delivered
ORD-2027,13-Oct-2024,Oct,Q4,2024,South,Kerala,Electronics,Laptop,Lenovo IdeaPad 3,3,38999,116997,10,11699.7,105297.3,68976.9,36320.4,34.49,Regular,Credit Card,Delivered
ORD-2028,10-May-2024,May,Q2,2024,South,Tamil Nadu,Sports,Football,Nivia Storm Football,2,499,998,5,49.9,948.1,597.97,350.13,36.93,Regular,UPI,Delivered
ORD-2029,26-Nov-2024,Nov,Q4,2024,West,Gujarat,Sports,Cycle,Decathlon Rockrider,3,12999,38997,15,5849.55,33147.45,20967.7,12179.75,36.74,Regular,UPI,Delivered
ORD-2030,10-Nov-2024,Nov,Q4,2024,South,Tamil Nadu,Clothing,Kurta,Manyavar Men Kurta,3,2999,8997,0,0.0,8997.0,6061.79,2935.21,32.62,Regular,Credit Card,Delivered
ORD-2031,06-Dec-2024,Dec,Q4,2024,West,Gujarat,Books,Comic,Tinkle Double Digest,2,150,300,20,60.0,240.0,154.46,85.54,35.64,Premium,Debit Card,Delivered
ORD-2032,24-Sep-2024,Sep,Q3,2024,East,Bihar,Electronics,Smart Watch,Fire-Boltt Gladiator,2,2499,4998,5,249.9,4748.1,3146.47,1601.63,33.73,Premium,Credit Card,Delivered
ORD-2033,08-May-2024,May,Q2,2024,North,UP,Home & Kitchen,Bedsheet,Portico New York Bedsheet,1,1999,1999,10,199.9,1799.1,1207.78,591.32,32.87,Premium,UPI,Delivered
ORD-2034,11-Nov-2024,Nov,Q4,2024,South,Kerala,Books,Textbook,HC Verma Physics,2,799,1598,15,239.7,1358.3,871.57,486.73,35.83,Regular,Credit Card,Delivered
ORD-2035,07-Jul-2024,Jul,Q3,2024,East,Bihar,Electronics,Smart Watch,boAt Wave Sigma,1,1499,1499,5,74.95,1424.05,937.74,486.31,34.15,Regular,COD,Delivered
ORD-2036,20-May-2024,May,Q2,2024,North,UP,Electronics,Earphones,Realme Buds Wireless 3,4,1799,7196,15,1079.4,6116.6,3856.07,2260.53,36.96,Premium,Credit Card,Delivered
ORD-2037,23-Feb-2024,Feb,Q1,2024,North,Punjab,Electronics,Smart Watch,Fire-Boltt Gladiator,2,2499,4998,0,0.0,4998.0,3123.6,1874.4,37.5,Premium,UPI,Delivered
